date,product,region,sales,cost
2022-02-28,Laptop,East,4836,3773.41
2022-02-28,Mouse,North,1195,824.66
2022-02-28,Tablet,Central,2725,2060.44
2022-02-28,Tablet,East,3616,2977.31
2022-02-28,Tablet,South,1786,1228.14
2022-02-28,Keyboard,Central,2682,1779.11
2022-03-01,Headphones,East,4521,3715.76
2022-03-01,Phone,South,2415,1794.62
2022-03-01,Mouse,Central,799,531.9
2022-03-01,Monitor,West,4457,3332.85
2022-03-01,Laptop,South,2724,2211.31
2022-03-01,Headphones,East,4803,2656.83
2022-03-01,Keyboard,South,2744,1769.5
2022-03-01,Keyboard,Central,2682,2103.39
2022-03-01,Tablet,West,3119,1775.74
2022-03-01,Monitor,Central,4086,2814.68
2022-03-01,Monitor,West,2987,2419.34
2022-03-01,Keyboard,East,1087,857.71
2022-03-01,Phone,East,2271,1379.36
2022-03-01,Keyboard,West,4102,2207.8
2022-03-01,Laptop,South,3108,2462.34
2022-03-01,Mouse,West,204,141.7
2022-03-01,Laptop,Central,248,194.83
2022-03-01,Mouse,Central,2583,2137.52
2022-03-01,Mouse,North,1770,975.81
2022-03-01,Laptop,Central,1158,728.72
2022-03-01,Tablet,West,3330,2602.16
2022-03-01,Phone,Central,883,594.96
2022-03-01,Keyboard,South,305,174.01
2022-03-01,Phone,East,3220,1809.98
2022-03-01,Laptop,South,1993,1125.06
2022-03-01,Mouse,West,2076,1053.63
2022-03-01,Tablet,North,2883,2421.62
2022-03-01,Keyboard,East,2675,1968.28
2022-03-01,Laptop,West,2927,1647.13
2022-03-01,Keyboard,West,3832,2537.13
2022-03-01,Laptop,South,3713,2357.8
2022-03-01,Phone,South,1570,1125.35
2022-03-01,Monitor,South,3862,2905.14
2022-03-01,Laptop,East,3550,2732.18
2022-03-01,Tablet,Central,3184,2448.27
2022-03-01,Phone,Central,1116,683.87
2022-03-01,Phone,Central,1888,1544.3
2022-03-01,Monitor,West,210,171.6
2022-03-01,Phone,East,937,685.3
2022-03-01,Keyboard,North,154,88.49
2022-03-01,Tablet,West,4813,2987.94
2022-03-01,Tablet,South,2342,1649.83
2022-03-01,Phone,East,262,213.73
2022-03-01,Keyboard,East,4424,2992.07
2022-03-01,Headphones,West,976,613.04
2022-03-01,Phone,North,1768,1326.25
2022-03-01,Monitor,West,3556,2359.07
2022-03-01,Mouse,South,2240,1131.2
2022-03-01,Keyboard,North,4335,2175.68
2022-03-01,Mouse,South,196,123.24
2022-03-01,Monitor,North,3232,2692.73
2022-03-01,Tablet,Central,4420,3359.64
2022-03-01,Tablet,East,4490,3115.16
2022-03-01,Laptop,South,2587,2053.7
2022-03-01,Headphones,West,1861,1199.12
2022-03-01,Phone,East,771,524.2
2022-03-01,Mouse,South,3981,2997.39
2022-03-01,Phone,East,3494,1865.97
2022-03-01,Headphones,South,1079,598.72
2022-03-01,Mouse,East,3225,2340.88
2022-03-01,Mouse,Central,1809,990.8
2022-03-01,Tablet,Central,3606,3010.29
2022-03-01,Monitor,West,2712,1787.53
2022-03-01,Headphones,North,1547,1105.47
2022-03-01,Tablet,North,2770,2039.75
2022-03-01,Keyboard,North,4560,3114.32
2022-03-01,Monitor,South,2385,1313.97
2022-03-01,Headphones,East,4362,3141.3
2022-03-01,Laptop,West,1799,968.74
2022-03-01,Monitor,East,4220,3254.72
2022-03-01,Mouse,North,4306,3391.95
2022-03-01,Headphones,East,299,236.45
2022-03-01,Monitor,Central,773,431.9
2022-03-01,Keyboard,Central,286,173.4
2022-03-01,Tablet,North,4523,2787.19
2022-03-01,Headphones,North,2817,1837.53
2022-03-02,Tablet,South,2860,2418.67
2022-03-02,Headphones,East,3254,2405.28
2022-03-02,Monitor,South,4504,3086.86
2022-03-02,Monitor,East,462,234.0
2022-03-02,Keyboard,South,1146,826.84
2022-03-02,Monitor,North,1502,1144.63
2022-03-02,Phone,East,2123,1416.24
2022-03-02,Monitor,East,3631,1981.96
2022-03-02,Monitor,South,3481,2362.5
2022-03-02,Mouse,North,2357,1181.55
2022-03-02,Mouse,Central,2188,1295.5
2022-03-02,Tablet,West,1181,833.84
2022-03-02,Phone,East,2835,2299.64
2022-03-02,Phone,South,2459,1655.77
2022-03-02,Laptop,West,573,459.91
2022-03-02,Tablet,West,1292,882.31
2022-03-02,Headphones,East,989,605.82
2022-03-02,Laptop,West,733,388.65
2022-03-02,Mouse,East,2491,1787.32
2022-03-02,Mouse,East,4573,2351.25
2022-03-02,Keyboard,West,1995,1127.77
2022-03-02,Keyboard,East,2532,1681.82
2022-03-02,Headphones,West,638,535.12
2022-03-02,Laptop,East,3955,3030.24
2022-03-02,Laptop,Central,3043,1836.38
2022-03-02,Monitor,North,3492,2049.68
2022-03-02,Monitor,South,1833,1355.48
2022-03-02,Phone,North,3992,2994.06
2022-03-02,Headphones,Central,4864,3728.37
2022-03-02,Keyboard,East,1408,934.33
2022-03-02,Monitor,West,3851,3077.99
2022-03-02,Laptop,North,3091,2106.9
2022-03-02,Keyboard,Central,2965,1954.74
2022-03-02,Headphones,Central,2412,1471.07
2022-03-02,Headphones,East,1072,651.99
2022-03-02,Laptop,North,4395,3716.93
2022-03-02,Tablet,West,2579,1481.06
2022-03-02,Mouse,North,1673,1114.56
2022-03-02,Mouse,South,3130,2251.91
2022-03-02,Laptop,South,1416,784.39
2022-03-02,Keyboard,East,2503,1377.13
2022-03-02,Keyboard,North,2184,1717.7
2022-03-02,Phone,East,2323,1823.11
2022-03-02,Mouse,West,666,481.45
2022-03-02,Mouse,North,3624,2098.23
2022-03-02,Tablet,South,1222,757.34
2022-03-02,Tablet,East,4366,2382.91
2022-03-02,Tablet,South,3862,2298.59
2022-03-02,Laptop,North,901,708.93
2022-03-02,Mouse,Central,618,344.75
2022-03-02,Monitor,West,3689,2940.43
2022-03-02,Mouse,West,3272,2063.05
2022-03-02,Monitor,South,3688,2329.75
2022-03-02,Monitor,East,584,308.28
2022-03-02,Keyboard,South,2396,1954.78
2022-03-02,Keyboard,Central,1657,856.19
2022-03-02,Phone,North,530,274.42
2022-03-02,Laptop,West,1268,936.6
2022-03-02,Laptop,West,2868,2337.62
2022-03-02,Monitor,West,941,499.11
2022-03-02,Mouse,West,899,725.04
2022-03-02,Headphones,Central,3015,1974.81
2022-03-02,Monitor,North,1709,1433.24
2022-03-02,Laptop,West,1227,841.02
2022-03-02,Headphones,North,1231,643.21
2022-03-02,Laptop,South,470,349.99
2022-03-02,Mouse,South,139,78.29
2022-03-02,Phone,North,3837,3218.81
2022-03-02,Monitor,East,4366,2878.45
2022-03-02,Monitor,East,1055,581.67
2022-03-02,Monitor,North,866,628.56
2022-03-02,Tablet,East,2844,1788.74
2022-03-02,Keyboard,Central,4776,3964.87
2022-03-02,Mouse,East,4309,3245.71
2022-03-02,Laptop,East,2982,1507.5
2022-03-02,Phone,West,784,588.51
2022-03-02,Headphones,West,4319,3094.21
2022-03-02,Keyboard,South,2597,1863.74
2022-03-02,Keyboard,West,3312,2163.36
2022-03-02,Mouse,Central,154,82.16
2022-03-02,Laptop,Central,1969,1483.06
2022-03-02,Mouse,South,3988,2960.49
2022-03-02,Keyboard,East,4076,2541.38
2022-03-02,Headphones,West,514,371.21
2022-03-02,Headphones,Central,3696,2735.78
2022-03-03,Monitor,Central,3962,2176.04
2022-03-03,Headphones,South,2227,1226.01
2022-03-03,Phone,North,389,314.66
2022-03-03,Laptop,North,4761,3665.95
2022-03-03,Tablet,Central,2451,1840.12
2022-03-03,Tablet,South,2375,1666.34
2022-03-03,Keyboard,North,3767,2595.94
2022-03-03,Phone,East,1301,729.8
2022-03-03,Phone,North,121,83.72
2022-03-03,Laptop,East,192,120.99
2022-03-03,Keyboard,South,3612,3023.97
2022-03-03,Keyboard,East,1562,1008.03
2022-03-03,Laptop,West,3258,2242.56
2022-03-03,Monitor,South,1709,1401.3
2022-03-03,Tablet,South,1413,828.63
2022-03-03,Phone,West,862,710.63
2022-03-03,Laptop,South,2100,1180.88
2022-03-03,Laptop,South,230,130.26
2022-03-03,Laptop,West,1780,891.74
2022-03-03,Keyboard,South,3059,1931.27
2022-03-03,Headphones,Central,2274,1138.72
2022-03-03,Laptop,Central,767,422.92
2022-03-03,Laptop,East,1517,939.18
2022-03-03,Monitor,North,2716,1470.39
2022-03-03,Phone,North,1277,852.53
2022-03-03,Keyboard,South,4844,3951.03
2022-03-03,Phone,East,4223,2537.56
2022-03-03,Mouse,South,4779,3907.94
2022-03-03,Mouse,East,3518,2592.02
2022-03-03,Phone,South,4413,3718.42
2022-03-03,Keyboard,South,1649,1212.54
2022-03-03,Headphones,West,3395,2114.1
2022-03-03,Headphones,West,1392,847.44
2022-03-03,Tablet,East,3488,2573.6
2022-03-03,Tablet,West,4924,3318.85
2022-03-03,Monitor,North,3517,2129.44
2022-03-03,Laptop,North,1939,1234.69
2022-03-03,Mouse,South,2553,2024.92
2022-03-03,Phone,West,2762,1710.3
2022-03-03,Mouse,West,3037,2323.37
2022-03-03,Tablet,South,2429,1350.22
2022-03-03,Tablet,East,2722,2291.93
2022-03-03,Tablet,East,2778,1490.65
2022-03-03,Laptop,West,1852,1500.11
2022-03-03,Keyboard,North,1201,759.46
2022-03-03,Laptop,West,323,217.65
2022-03-03,Phone,West,3273,2410.73
2022-03-03,Monitor,West,2353,1245.28
2022-03-03,Phone,North,271,215.71
2022-03-03,Headphones,East,4031,3352.47
2022-03-03,Laptop,East,137,69.35
2022-03-03,Monitor,West,3998,2202.39
2022-03-03,Monitor,North,3454,2362.66
2022-03-03,Laptop,South,3935,3213.2
2022-03-03,Mouse,North,3841,2710.28
2022-03-03,Keyboard,Central,1893,1543.89
2022-03-03,Tablet,West,2640,2096.6
2022-03-03,Keyboard,South,3638,2117.32
2022-03-03,Mouse,South,4838,2957.86
2022-03-03,Mouse,Central,3306,2034.23
2022-03-03,Phone,West,2333,1811.93
2022-03-03,Headphones,North,775,496.83
2022-03-03,Headphones,South,3552,1905.28
2022-03-03,Tablet,East,2114,1383.88
2022-03-03,Monitor,West,2659,1381.18
2022-03-03,Headphones,Central,4237,2891.94
2022-03-03,Mouse,North,2643,1409.56
2022-03-03,Phone,Central,2905,2268.85
2022-03-03,Monitor,West,3671,2743.52
2022-03-03,Mouse,Central,308,202.21
2022-03-03,Mouse,Central,592,331.25
2022-03-03,Laptop,Central,1675,1071.35
2022-03-03,Headphones,West,2112,1696.53
2022-03-03,Monitor,North,1380,851.65
2022-03-03,Headphones,Central,4294,3253.35
2022-03-03,Keyboard,West,2797,2239.59
2022-03-03,Laptop,Central,4440,2651.34
2022-03-03,Monitor,West,3908,2192.58
2022-03-03,Laptop,East,1412,790.3
2022-03-03,Laptop,South,3368,2836.65
2022-03-03,Mouse,South,3384,1937.25
2022-03-03,Monitor,Central,2197,1514.75
2022-03-03,Monitor,North,504,293.28
2022-03-03,Phone,South,4972,3146.86
2022-03-03,Phone,Central,2335,1740.86
2022-03-03,Mouse,Central,3868,2477.6
2022-03-03,Headphones,East,3112,1798.5
2022-03-03,Monitor,South,223,161.22
2022-03-03,Monitor,South,771,571.69
2022-03-03,Laptop,South,3852,2001.55
2022-03-03,Headphones,South,4287,2691.02
2022-03-03,Monitor,West,3550,2403.35
2022-03-03,Laptop,West,198,112.59
2022-03-03,Headphones,South,3382,2316.5
2022-03-03,Monitor,North,3843,3085.45
2022-03-04,Tablet,East,4682,3644.86
2022-03-04,Phone,West,3903,3231.62
2022-03-04,Monitor,South,4480,3045.07
2022-03-04,Tablet,South,128,81.61
2022-03-04,Monitor,West,2385,1333.34
2022-03-04,Monitor,West,1087,635.76
2022-03-04,Laptop,West,4719,3666.66
2022-03-04,Headphones,North,3696,2500.48
2022-03-04,Mouse,Central,3524,2748.98
2022-03-04,Phone,Central,1420,862.97
2022-03-04,Headphones,South,1441,902.64
2022-03-04,Mouse,West,1644,868.42
2022-03-04,Headphones,West,2175,1616.43
2022-03-04,Tablet,Central,1705,1153.52
2022-03-04,Headphones,North,1779,1185.77
2022-03-04,Keyboard,East,3859,2151.09
2022-03-04,Tablet,Central,2861,2283.57
2022-03-04,Monitor,North,2110,1781.15
2022-03-04,Monitor,South,1697,1236.14
2022-03-04,Mouse,Central,3899,2440.26
2022-03-04,Monitor,North,1487,1207.85
2022-03-04,Keyboard,Central,2281,1703.87
2022-03-04,Tablet,East,2102,1284.54
2022-03-04,Phone,North,951,568.54
2022-03-04,Monitor,East,3577,2396.12
2022-03-04,Mouse,East,3211,2417.75
2022-03-04,Phone,Central,3233,2305.79
2022-03-04,Keyboard,North,549,342.8
2022-03-04,Phone,North,2991,1613.17
2022-03-04,Laptop,East,3039,1900.08
2022-03-04,Phone,Central,4832,3192.14
2022-03-04,Phone,South,4363,3657.12
2022-03-04,Phone,South,809,682.32
2022-03-04,Tablet,West,3024,1708.41
2022-03-04,Keyboard,West,1584,1208.41
2022-03-04,Tablet,North,2979,2115.63
2022-03-04,Laptop,East,444,330.58
2022-03-04,Headphones,West,3782,2895.41
2022-03-04,Headphones,North,3053,1665.0
2022-03-04,Tablet,West,1660,1258.75
2022-03-04,Laptop,West,3627,3045.43
2022-03-04,Headphones,West,3119,1760.71
2022-03-04,Tablet,East,3384,2801.14
2022-03-04,Mouse,Central,3149,2537.97
2022-03-04,Headphones,Central,2885,1695.25
2022-03-04,Monitor,West,1080,791.29
2022-03-04,Laptop,Central,3664,2084.72
2022-03-04,Headphones,North,2569,1799.89
2022-03-04,Monitor,Central,3216,1782.02
2022-03-04,Headphones,North,4875,3586.1
2022-03-04,Phone,East,1883,1311.79
2022-03-04,Keyboard,South,1404,999.17
2022-03-04,Phone,East,4913,2784.96
2022-03-04,Tablet,South,437,299.51
2022-03-04,Monitor,South,2365,1676.94
2022-03-04,Headphones,East,600,307.88
2022-03-04,Phone,West,1403,1014.64
2022-03-04,Keyboard,East,4159,3477.3
2022-03-04,Headphones,Central,4060,2640.58
2022-03-04,Monitor,Central,1110,712.79
2022-03-04,Phone,North,3870,2780.54
2022-03-04,Keyboard,East,3667,2063.15
2022-03-04,Mouse,East,3078,2499.66
2022-03-04,Monitor,East,2118,1079.68
2022-03-04,Monitor,East,2533,1802.92
2022-03-04,Phone,South,2451,1330.46
2022-03-04,Monitor,North,697,486.06
2022-03-04,Monitor,East,1477,977.92
2022-03-04,Keyboard,West,1080,602.22
2022-03-04,Headphones,North,574,324.78
2022-03-04,Monitor,Central,2842,1707.67
2022-03-04,Headphones,East,3199,1921.35
2022-03-04,Headphones,East,1927,1161.89
2022-03-04,Headphones,Central,2823,2186.94
2022-03-04,Mouse,East,1704,1414.3
2022-03-04,Mouse,South,793,409.17
2022-03-04,Phone,West,2917,1927.38
2022-03-04,Mouse,South,1774,1290.55
2022-03-04,Headphones,Central,298,237.62
2022-03-04,Mouse,East,275,222.86
2022-03-04,Tablet,North,4897,2719.07
2022-03-04,Headphones,North,3685,2787.07
2022-03-04,Headphones,South,2839,2081.19
2022-03-05,Headphones,North,3147,2406.09
2022-03-05,Monitor,North,352,292.95
2022-03-05,Mouse,North,1082,743.86
2022-03-05,Headphones,Central,4764,3006.03
2022-03-05,Laptop,West,2669,1719.59
2022-03-05,Phone,Central,1381,1130.6
2022-03-05,Monitor,North,117,63.19
2022-03-05,Tablet,Central,2124,1397.66
2022-03-05,Mouse,Central,2305,1520.0
2022-03-05,Phone,South,4531,2851.19
2022-03-05,Monitor,East,4272,2871.77
2022-03-05,Laptop,North,216,156.42
2022-03-05,Laptop,North,235,174.81
2022-03-05,Phone,East,1854,1421.93
2022-03-05,Mouse,North,3344,2724.26
2022-03-05,Phone,South,2650,1662.5
2022-03-05,Laptop,West,3120,2514.87
2022-03-05,Laptop,North,1717,934.39
2022-03-05,Keyboard,South,2579,2056.11
2022-03-05,Mouse,West,3443,2302.74
2022-03-05,Keyboard,West,2122,1760.38
2022-03-05,Laptop,West,1303,826.37
2022-03-05,Mouse,East,1912,1302.01
2022-03-05,Tablet,Central,401,272.64
2022-03-05,Headphones,North,2186,1677.11
2022-03-05,Headphones,North,376,203.23
2022-03-05,Monitor,West,3414,1765.88
2022-03-05,Keyboard,North,3538,2386.69
2022-03-05,Mouse,North,115,71.08
2022-03-05,Mouse,West,4997,2760.53
2022-03-05,Tablet,East,4264,2876.6
2022-03-05,Monitor,Central,4752,2655.49
2022-03-05,Monitor,North,3996,3382.26
2022-03-05,Mouse,South,1709,897.54
2022-03-05,Monitor,North,2620,1449.61
2022-03-05,Tablet,Central,1133,709.06
2022-03-05,Tablet,Central,4728,3936.59
2022-03-05,Mouse,East,1544,832.5
2022-03-05,Keyboard,West,4840,4105.17
2022-03-05,Mouse,Central,4131,2642.51
2022-03-05,Phone,East,1778,1008.77
2022-03-05,Phone,East,2743,2281.06
2022-03-05,Headphones,East,395,280.17
2022-03-05,Tablet,West,4367,3360.7
2022-03-05,Mouse,Central,2938,1525.2
2022-03-05,Laptop,North,2174,1139.64
2022-03-05,Keyboard,East,3402,2352.89
2022-03-05,Mouse,South,415,320.34
2022-03-05,Headphones,East,763,569.33
2022-03-05,Tablet,Central,2743,1998.57
2022-03-05,Laptop,West,1725,1221.0
2022-03-05,Phone,South,1796,969.19
2022-03-05,Mouse,North,2705,2143.76
2022-03-05,Headphones,East,3116,2008.38
2022-03-05,Tablet,South,3387,1961.78
2022-03-05,Headphones,North,2766,1852.77
2022-03-05,Mouse,South,4584,2661.91
2022-03-05,Monitor,West,3250,2318.26
2022-03-05,Mouse,North,4637,2376.37
2022-03-05,Laptop,East,3483,2599.57
2022-03-05,Keyboard,West,2804,1750.47
2022-03-05,Phone,Central,1259,1047.52
2022-03-05,Tablet,North,4166,3056.08
2022-03-05,Monitor,East,4446,2983.68
2022-03-05,Headphones,East,4597,3117.68
2022-03-05,Headphones,South,2985,1660.86
2022-03-05,Keyboard,North,1184,801.11
2022-03-05,Laptop,South,3397,2236.86
2022-03-05,Tablet,East,1793,1079.14
2022-03-05,Phone,North,822,414.23
2022-03-05,Headphones,West,1343,1120.94
2022-03-05,Mouse,North,4664,3194.18
2022-03-05,Phone,Central,1248,686.11
2022-03-05,Mouse,Central,4390,2522.21
2022-03-05,Mouse,North,3468,2773.0
2022-03-05,Phone,North,1560,984.31
2022-03-05,Mouse,South,4537,2840.76
2022-03-05,Mouse,Central,537,441.31
2022-03-05,Headphones,North,3526,2179.31
2022-03-05,Keyboard,North,399,313.16
2022-03-05,Keyboard,Central,2060,1509.81
2022-03-05,Monitor,South,1374,995.3
2022-03-05,Monitor,East,1340,714.62
2022-03-05,Mouse,West,490,395.04
2022-03-05,Monitor,South,122,101.7
2022-03-06,Phone,South,1934,1075.04
2022-03-06,Monitor,North,2474,1355.4
2022-03-06,Tablet,East,515,361.55
2022-03-06,Laptop,East,1035,760.55
2022-03-06,Phone,Central,2449,1737.9
2022-03-06,Monitor,West,4775,2764.64
2022-03-06,Laptop,Central,1095,788.7
2022-03-06,Tablet,West,635,463.68
2022-03-06,Mouse,North,2065,1161.26
2022-03-06,Phone,Central,4984,3047.43
2022-03-06,Headphones,West,1679,1103.97
2022-03-06,Tablet,North,2174,1808.81
2022-03-06,Keyboard,West,3005,1673.85
2022-03-06,Mouse,Central,1648,1184.25
2022-03-06,Monitor,South,3333,2263.15
2022-03-06,Tablet,East,869,721.99
2022-03-06,Tablet,West,2809,2283.07
2022-03-06,Mouse,West,393,313.18
2022-03-06,Headphones,South,4648,3624.91
2022-03-06,Laptop,East,2772,1431.07
2022-03-06,Headphones,West,3704,2898.66
2022-03-06,Laptop,South,2874,2274.76
2022-03-06,Tablet,West,516,413.78
2022-03-06,Tablet,East,843,627.13
2022-03-06,Laptop,North,1787,1440.96
2022-03-06,Headphones,South,2459,1316.24
2022-03-06,Monitor,North,1672,1006.83
2022-03-06,Mouse,East,4898,3021.73
2022-03-06,Laptop,South,1179,639.64
2022-03-06,Keyboard,South,4972,3484.51
2022-03-06,Monitor,North,1662,1206.25
2022-03-06,Laptop,North,3907,2856.72
2022-03-06,Keyboard,West,4016,3248.32
2022-03-06,Headphones,South,3530,2158.43
2022-03-06,Phone,South,4909,3730.47
2022-03-06,Keyboard,Central,175,138.83
2022-03-06,Keyboard,West,1349,935.39
2022-03-06,Keyboard,North,2197,1548.7
2022-03-06,Laptop,South,1554,828.11
2022-03-06,Headphones,West,243,171.91
2022-03-06,Tablet,South,3270,1649.94
2022-03-06,Monitor,East,4301,2473.0
2022-03-06,Tablet,East,4970,3341.93
2022-03-06,Phone,South,2104,1367.11
2022-03-06,Tablet,North,4933,3779.31
2022-03-06,Mouse,Central,1417,1197.76
2022-03-06,Tablet,East,3555,2326.84
2022-03-06,Monitor,West,3479,1741.14
2022-03-06,Headphones,North,4748,2396.51
2022-03-06,Monitor,Central,1666,984.64
2022-03-06,Tablet,Central,3191,2149.19
2022-03-06,Tablet,South,1286,1001.71
2022-03-06,Headphones,West,1664,985.56
2022-03-06,Mouse,South,1456,923.76
2022-03-06,Mouse,Central,478,283.57
2022-03-06,Mouse,West,602,377.27
2022-03-06,Headphones,West,4097,2411.82
2022-03-06,Keyboard,South,2681,1867.13
2022-03-06,Laptop,West,268,193.72
2022-03-06,Monitor,West,964,555.78
2022-03-06,Keyboard,West,1423,1070.31
2022-03-06,Phone,Central,2360,1902.57
2022-03-06,Monitor,Central,675,372.85
2022-03-06,Tablet,North,4266,2808.98
2022-03-06,Laptop,North,2454,1433.31
2022-03-06,Tablet,Central,3057,2149.58
2022-03-06,Tablet,North,4460,2612.19
2022-03-06,Tablet,North,2608,1467.53
2022-03-06,Mouse,West,2465,1930.61
2022-03-06,Monitor,South,1653,895.09
2022-03-06,Mouse,North,716,592.49
2022-03-06,Keyboard,North,2832,2195.52
2022-03-06,Laptop,North,1905,1498.36
2022-03-06,Monitor,West,2923,2343.61
2022-03-06,Mouse,South,2979,2025.73
2022-03-06,Monitor,Central,3524,2706.37
2022-03-06,Keyboard,Central,679,355.87
2022-03-06,Laptop,West,1055,601.02
2022-03-06,Mouse,Central,3094,1782.17
2022-03-06,Phone,East,1960,1515.67
2022-03-06,Tablet,Central,600,443.8
2022-03-06,Laptop,West,2819,2018.39
2022-03-06,Headphones,West,2994,1728.53
2022-03-06,Monitor,East,3342,1722.35
2022-03-06,Monitor,East,3646,2186.04
2022-03-07,Headphones,West,149,115.0
2022-03-07,Laptop,North,2577,1977.73
2022-03-07,Laptop,South,2467,1593.34
2022-03-07,Tablet,South,1318,661.05
2022-03-07,Tablet,South,3248,1633.3
2022-03-07,Tablet,West,4594,2336.02
2022-03-07,Keyboard,Central,2234,1588.13
2022-03-07,Headphones,East,2544,2137.42
2022-03-07,Monitor,Central,2952,1659.44
2022-03-07,Headphones,South,3180,2389.0
2022-03-07,Tablet,North,1103,779.74
2022-03-07,Mouse,West,4643,3797.99
2022-03-07,Phone,East,4186,2526.84
2022-03-07,Laptop,East,1864,1157.9
2022-03-07,Keyboard,North,3522,2824.75
2022-03-07,Laptop,West,1798,1418.45
2022-03-07,Monitor,North,4981,3481.5
2022-03-07,Monitor,South,3025,2093.25
2022-03-07,Mouse,North,1126,865.08
2022-03-07,Headphones,North,1152,712.31
2022-03-07,Tablet,Central,3335,1945.51
2022-03-07,Mouse,North,1713,938.37
2022-03-07,Monitor,East,2320,1424.0
2022-03-07,Mouse,East,4895,3892.99
2022-03-07,Monitor,East,4172,3158.67
2022-03-07,Laptop,East,4136,3446.8
2022-03-07,Keyboard,North,573,287.03
2022-03-07,Monitor,Central,3624,2875.65
2022-03-07,Phone,North,2952,1956.1
2022-03-07,Headphones,South,3030,1773.2
2022-03-07,Phone,West,4887,3316.65
2022-03-07,Tablet,West,4495,3394.67
2022-03-07,Laptop,East,1249,919.26
2022-03-07,Mouse,West,1462,1177.05
2022-03-07,Headphones,South,3556,2904.99
2022-03-07,Headphones,East,3180,2189.67
2022-03-07,Phone,West,2240,1552.6
2022-03-07,Keyboard,East,4624,2924.34
2022-03-07,Headphones,West,4573,3423.69
2022-03-07,Mouse,East,1719,1406.54
2022-03-07,Tablet,East,3735,2245.11
2022-03-07,Laptop,South,3239,2654.91
2022-03-07,Headphones,North,355,243.41
2022-03-07,Mouse,Central,407,304.32
2022-03-07,Tablet,South,534,312.68
2022-03-07,Phone,South,4327,2467.69
2022-03-07,Headphones,North,2855,1763.36
2022-03-07,Tablet,Central,4005,2026.15
2022-03-07,Monitor,Central,4248,3184.63
2022-03-07,Tablet,South,3464,2718.05
2022-03-07,Mouse,South,2575,1320.83
2022-03-07,Laptop,South,1397,1106.89
2022-03-07,Keyboard,North,3463,2448.48
2022-03-07,Tablet,North,4572,3774.99
